State,Year,Month,Period,Indicator,Data Value,Percent Complete,Percent Pending Investigation,State Name,Footnote,Footnote Symbol,Predicted Value
SD,2015,November,12 month-ending,Number of Drug Overdose Deaths,60,100,0.037902716361339,South Dakota,Numbers may differ from published reports using final data. See Technical Notes.,**,61
SD,2015,December,12 month-ending,Number of Drug Overdose Deaths,62,100,0.03800354699772,South Dakota,Numbers may differ from published reports using final data. See Technical Notes.,**,63
SD,2016,January,12 month-ending,Number of Drug Overdose Deaths,63,100,0.025664057487489,South Dakota,Numbers may differ from published reports using final data. See Technical Notes.,**,64
SD,2016,February,12 month-ending,Number of Drug Overdose Deaths,65,100,0.025601638504864,South Dakota,Numbers may differ from published reports using final data. See Technical Notes.,**,66
SD,2016,March,12 month-ending,Number of Drug Overdose Deaths,66,100,0.025644313373509,South Dakota,Numbers may differ from published reports using final data. See Technical Notes.,**,67
SD,2016,April,12 month-ending,Number of Drug Overdose Deaths,70,100,0.02548744743214,South Dakota,Numbers may differ from published reports using final data. See Technical Notes.,**,71
SD,2016,May,12 month-ending,Number of Drug Overdose Deaths,70,100,0.025438819638769,South Dakota,Numbers may differ from published reports using final data. See Technical Notes.,**,71
SD,2016,June,12 month-ending,Number of Drug Overdose Deaths,68,100,0.025458248472505,South Dakota,Numbers may differ from published reports using final data. See Technical Notes.,**,69
SD,2016,July,12 month-ending,Number of Drug Overdose Deaths,63,100,0.012750223128905,South Dakota,Numbers may differ from published reports using final data. See Technical Notes.,**,64
SD,2016,August,12 month-ending,Number of Drug Overdose Deaths,65,100,0.025416190113102,South Dakota,Numbers may differ from published reports using final data. See Technical Notes.,**,66
SD,2016,September,12 month-ending,Number of Drug Overdose Deaths,70,100,0.025614754098361,South Dakota,Numbers may differ from published reports using final data. See Technical Notes.,**,71
SD,2016,October,12 month-ending,Number of Drug Overdose Deaths,69,100,0.025562372188139,South Dakota,Numbers may differ from published reports using final data. See Technical Notes.,**,70
SD,2016,November,12 month-ending,Number of Drug Overdose Deaths,71,100,0.025303643724696,South Dakota,Numbers may differ from published reports using final data. See Technical Notes.,**,72
SD,2016,December,12 month-ending,Number of Drug Overdose Deaths,69,100,0.025173064820642,South Dakota,Numbers may differ from published reports using final data. See Technical Notes.,**,70
SD,2017,January,12 month-ending,Number of Drug Overdose Deaths,75,100,0.024857071836938,South Dakota,Numbers may differ from published reports using final data. See Technical Notes.,**,76
SD,2017,February,12 month-ending,Number of Drug Overdose Deaths,74,100,0.024582104228122,South Dakota,Numbers may differ from published reports using final data. See Technical Notes.,**,75
SD,2017,March,12 month-ending,Number of Drug Overdose Deaths,70,100,0.0244140625,South Dakota,Numbers may differ from published reports using final data. See Technical Notes.,**,71
SD,2017,April,12 month-ending,Number of Drug Overdose Deaths,70,100,0.012259409096482,South Dakota,Numbers may differ from published reports using final data. See Technical Notes.,**,71
SD,2017,May,12 month-ending,Number of Drug Overdose Deaths,75,100,0.012239902080783,South Dakota,Numbers may differ from published reports using final data. See Technical Notes.,**,76
SD,2017,June,12 month-ending,Number of Drug Overdose Deaths,75,100,0.012212994626282,South Dakota,Numbers may differ from published reports using final data. See Technical Notes.,**,76
SD,2017,July,12 month-ending,Number of Drug Overdose Deaths,75,100,0.012265423770391,South Dakota,Numbers may differ from published reports using final data. See Technical Notes.,**,76
SD,2017,August,12 month-ending,Number of Drug Overdose Deaths,76,100,0,South Dakota,Numbers may differ from published reports using final data. See Technical Notes.,**,77
SD,2017,September,12 month-ending,Number of Drug Overdose Deaths,75,100,0,South Dakota,Numbers may differ from published reports using final data. See Technical Notes.,**,76
SD,2017,October,12 month-ending,Number of Drug Overdose Deaths,75,100,0,South Dakota,Numbers may differ from published reports using final data. See Technical Notes.,**,76
SD,2017,November,12 month-ending,Number of Drug Overdose Deaths,76,100,0.012190661952944,South Dakota,Numbers may differ from published reports using final data. See Technical Notes.,**,77
SD,2017,December,12 month-ending,Number of Drug Overdose Deaths,75,100,0.024570024570025,South Dakota,Numbers may differ from published reports using final data. See Technical Notes.,**,76
SD,2018,January,12 month-ending,Number of Drug Overdose Deaths,69,100,0.024609326934908,South Dakota,Underreported due to incomplete data.,*,69
SD,2018,February,12 month-ending,Number of Drug Overdose Deaths,64,100,0.024783147459727,South Dakota,Underreported due to incomplete data.,*,65
SD,2018,March,12 month-ending,Number of Drug Overdose Deaths,67,100,0.024888003982081,South Dakota,Underreported due to incomplete data.,*,68
SD,2018,April,12 month-ending,Number of Drug Overdose Deaths,63,100,0.024953212726138,South Dakota,Underreported due to incomplete data.,*,64
SD,2018,May,12 month-ending,Number of Drug Overdose Deaths,60,100,0.024968789013733,South Dakota,Underreported due to incomplete data.,*,61
SD,2018,June,12 month-ending,Number of Drug Overdose Deaths,61,100,0.024940765681506,South Dakota,Underreported due to incomplete data.,*,62
SD,2018,July,12 month-ending,Number of Drug Overdose Deaths,61,100,0.024727992087042,South Dakota,Underreported due to incomplete data.,*,62
SD,2018,August,12 month-ending,Number of Drug Overdose Deaths,57,100,0.024773937817416,South Dakota,Underreported due to incomplete data.,*,58
SD,2018,September,12 month-ending,Number of Drug Overdose Deaths,54,100,0.024591171769335,South Dakota,Underreported due to incomplete data.,*,55
TN,2015,January,12 month-ending,Number of Deaths,68744,100,0.164377982078436,Tennessee,Numbers may differ from published reports using final data. See Technical Notes.,**,
TN,2015,February,12 month-ending,Number of Deaths,69161,100,0.174954092624456,Tennessee,Numbers may differ from published reports using final data. See Technical Notes.,**,
TN,2015,March,12 month-ending,Number of Deaths,69559,100,0.176828304029673,Tennessee,Numbers may differ from published reports using final data. See Technical Notes.,**,
TN,2015,April,12 month-ending,Number of Deaths,69550,100,0.182602444284687,Tennessee,Numbers may differ from published reports using final data. See Technical Notes.,**,
TN,2015,May,12 month-ending,Number of Deaths,69611,100,0.182442430075706,Tennessee,Numbers may differ from published reports using final data. See Technical Notes.,**,
TN,2015,June,12 month-ending,Number of Deaths,69812,100,0.176187474932676,Tennessee,Numbers may differ from published reports using final data. See Technical Notes.,**,
TN,2015,July,12 month-ending,Number of Deaths,70091,100,0.189753320683112,Tennessee,Numbers may differ from published reports using final data. See Technical Notes.,**,
TN,2015,August,12 month-ending,Number of Deaths,70246,100,0.202146741451471,Tennessee,Numbers may differ from published reports using final data. See Technical Notes.,**,
TN,2015,September,12 month-ending,Number of Deaths,70350,100,0.216062544420753,Tennessee,Numbers may differ from published reports using final data. See Technical Notes.,**,
TN,2015,October,12 month-ending,Number of Deaths,70607,100,0.237936748481029,Tennessee,Numbers may differ from published reports using final data. See Technical Notes.,**,
TN,2015,November,12 month-ending,Number of Deaths,70639,100,0.251985447132604,Tennessee,Numbers may differ from published reports using final data. See Technical Notes.,**,
TN,2015,December,12 month-ending,Number of Deaths,70237,100,0.29044520694221,Tennessee,Numbers may differ from published reports using final data. See Technical Notes.,**,
TN,2016,January,12 month-ending,Number of Deaths,69729,100,0.293995324757275,Tennessee,Numbers may differ from published reports using final data. See Technical Notes.,**,
TN,2016,February,12 month-ending,Number of Deaths,69746,100,0.283887248014223,Tennessee,Numbers may differ from published reports using final data. See Technical Notes.,**,
TN,2016,March,12 month-ending,Number of Deaths,69856,100,0.284871736142923,Tennessee,Numbers may differ from published reports using final data. See Technical Notes.,**,
TN,2016,April,12 month-ending,Number of Deaths,70136,100,0.278031253564503,Tennessee,Numbers may differ from published reports using final data. See Technical Notes.,**,
TN,2016,May,12 month-ending,Number of Deaths,70208,100,0.270624430264357,Tennessee,Numbers may differ from published reports using final data. See Technical Notes.,**,
TN,2016,June,12 month-ending,Number of Deaths,70390,100,0.262821423497656,Tennessee,Numbers may differ from published reports using final data. See Technical Notes.,**,
TN,2016,July,12 month-ending,Number of Deaths,70501,100,0.253897107842442,Tennessee,Numbers may differ from published reports using final data. See Technical Notes.,**,
TN,2016,August,12 month-ending,Number of Deaths,70716,100,0.241812319701341,Tennessee,Numbers may differ from published reports using final data. See Technical Notes.,**,
TN,2016,September,12 month-ending,Number of Deaths,70720,100,0.219174208144796,Tennessee,Numbers may differ from published reports using final data. See Technical Notes.,**,
TN,2016,October,12 month-ending,Number of Deaths,70978,100,0.187382005691905,Tennessee,Numbers may differ from published reports using final data. See Technical Notes.,**,
TN,2016,November,12 month-ending,Number of Deaths,71016,100,0.19150613946153,Tennessee,Numbers may differ from published reports using final data. See Technical Notes.,**,
TN,2016,December,12 month-ending,Number of Deaths,71506,100,0.148239308589489,Tennessee,Numbers may differ from published reports using final data. See Technical Notes.,**,
TN,2017,January,12 month-ending,Number of Deaths,71835,100,0.147560381429665,Tennessee,Numbers may differ from published reports using final data. See Technical Notes.,**,
TN,2017,February,12 month-ending,Number of Deaths,71921,100,0.148774349633626,Tennessee,Numbers may differ from published reports using final data. See Technical Notes.,**,
TN,2017,March,12 month-ending,Number of Deaths,72285,100,0.148025178114408,Tennessee,Numbers may differ from published reports using final data. See Technical Notes.,**,
TN,2017,April,12 month-ending,Number of Deaths,72491,100,0.147604530217544,Tennessee,Numbers may differ from published reports using final data. See Technical Notes.,**,
TN,2017,May,12 month-ending,Number of Deaths,72562,100,0.161241421129517,Tennessee,Numbers may differ from published reports using final data. See Technical Notes.,**,
TN,2017,June,12 month-ending,Number of Deaths,72564,100,0.168127446116532,Tennessee,Numbers may differ from published reports using final data. See Technical Notes.,**,
TN,2017,July,12 month-ending,Number of Deaths,72803,100,0.175816930620991,Tennessee,Numbers may differ from published reports using final data. See Technical Notes.,**,
TN,2017,August,12 month-ending,Number of Deaths,72760,100,0.195162177020341,Tennessee,Numbers may differ from published reports using final data. See Technical Notes.,**,
TN,2017,September,12 month-ending,Number of Deaths,73109,100,0.218851304216991,Tennessee,Numbers may differ from published reports using final data. See Technical Notes.,**,
TN,2017,October,12 month-ending,Number of Deaths,73144,100,0.247457070983266,Tennessee,Numbers may differ from published reports using final data. See Technical Notes.,**,
TN,2017,November,12 month-ending,Number of Deaths,73388,100,0.252084809505641,Tennessee,Numbers may differ from published reports using final data. See Technical Notes.,**,
TN,2017,December,12 month-ending,Number of Deaths,73694,100,0.252395038944826,Tennessee,Numbers may differ from published reports using final data. See Technical Notes.,**,
TN,2018,January,12 month-ending,Number of Deaths,74567,100,0.273579465447182,Tennessee,Underreported due to incomplete data.,*,
TN,2018,February,12 month-ending,Number of Deaths,74832,100,0.284637588197563,Tennessee,Underreported due to incomplete data.,*,
TN,2018,March,12 month-ending,Number of Deaths,74516,100,0.303290568468517,Tennessee,Underreported due to incomplete data.,*,
TN,2018,April,12 month-ending,Number of Deaths,74471,100,0.330329927085711,Tennessee,Underreported due to incomplete data.,*,
TN,2018,May,12 month-ending,Number of Deaths,74611,100,0.349814370535176,Tennessee,Underreported due to incomplete data.,*,
TN,2018,June,12 month-ending,Number of Deaths,74745,100,0.367917586460633,Tennessee,Underreported due to incomplete data.,*,
TN,2018,July,12 month-ending,Number of Deaths,74856,100,0.408784866944533,Tennessee,Underreported due to incomplete data.,*,
TN,2018,August,12 month-ending,Number of Deaths,75047,100,0.450384425759857,Tennessee,Underreported due to incomplete data.,*,
TN,2018,September,12 month-ending,Number of Deaths,74934,100,0.511116449141912,Tennessee,Underreported due to incomplete data.,*,
TN,2015,January,12 month-ending,Number of Drug Overdose Deaths,1296,100,0.164377982078436,Tennessee,Numbers may differ from published reports using final data. See Technical Notes.,**,1328
TN,2015,February,12 month-ending,Number of Drug Overdose Deaths,1278,100,0.174954092624456,Tennessee,Numbers may differ from published reports using final data. See Technical Notes.,**,1312
TN,2015,March,12 month-ending,Number of Drug Overdose Deaths,1311,100,0.176828304029673,Tennessee,Numbers may differ from published reports using final data. See Technical Notes.,**,1346
TN,2015,April,12 month-ending,Number of Drug Overdose Deaths,1302,100,0.182602444284687,Tennessee,Numbers may differ from published reports using final data. See Technical Notes.,**,1338
TN,2015,May,12 month-ending,Number of Drug Overdose Deaths,1331,100,0.182442430075706,Tennessee,Numbers may differ from published reports using final data. See Technical Notes.,**,1368
TN,2015,June,12 month-ending,Number of Drug Overdose Deaths,1349,100,0.176187474932676,Tennessee,Numbers may differ from published reports using final data. See Technical Notes.,**,1385
TN,2015,July,12 month-ending,Number of Drug Overdose Deaths,1375,100,0.189753320683112,Tennessee,Numbers may differ from published reports using final data. See Technical Notes.,**,1414
TN,2015,August,12 month-ending,Number of Drug Overdose Deaths,1388,100,0.202146741451471,Tennessee,Numbers may differ from published reports using final data. See Technical Notes.,**,1430
TN,2015,September,12 month-ending,Number of Drug Overdose Deaths,1412,100,0.216062544420753,Tennessee,Numbers may differ from published reports using final data. See Technical Notes.,**,1458
TN,2015,October,12 month-ending,Number of Drug Overdose Deaths,1440,100,0.237936748481029,Tennessee,Numbers may differ from published reports using final data. See Technical Notes.,**,1491
TN,2015,November,12 month-ending,Number of Drug Overdose Deaths,1430,100,0.251985447132604,Tennessee,Numbers may differ from published reports using final data. See Technical Notes.,**,1484
TN,2015,December,12 month-ending,Number of Drug Overdose Deaths,1455,100,0.29044520694221,Tennessee,Numbers may differ from published reports using final data. See Technical Notes.,**,1518
TN,2016,January,12 month-ending,Number of Drug Overdose Deaths,1488,100,0.293995324757275,Tennessee,Numbers may differ from published reports using final data. See Technical Notes.,**,1553
TN,2016,February,12 month-ending,Number of Drug Overdose Deaths,1515,100,0.283887248014223,Tennessee,Numbers may differ from published reports using final data. See Technical Notes.,**,1579
TN,2016,March,12 month-ending,Number of Drug Overdose Deaths,1502,100,0.284871736142923,Tennessee,Numbers may differ from published reports using final data. See Technical Notes.,**,1566
TN,2016,April,12 month-ending,Number of Drug Overdose Deaths,1510,100,0.278031253564503,Tennessee,Numbers may differ from published reports using final data. See Technical Notes.,**,1573
TN,2016,May,12 month-ending,Number of Drug Overdose Deaths,1525,100,0.270624430264357,Tennessee,Numbers may differ from published reports using final data. See Technical Notes.,**,1587
TN,2016,June,12 month-ending,Number of Drug Overdose Deaths,1515,100,0.262821423497656,Tennessee,Numbers may differ from published reports using final data. See Technical Notes.,**,1574
TN,2016,July,12 month-ending,Number of Drug Overdose Deaths,1552,100,0.253897107842442,Tennessee,Numbers may differ from published reports using final data. See Technical Notes.,**,1611
TN,2016,August,12 month-ending,Number of Drug Overdose Deaths,1579,100,0.241812319701341,Tennessee,Numbers may differ from published reports using final data. See Technical Notes.,**,1636
TN,2016,September,12 month-ending,Number of Drug Overdose Deaths,1585,100,0.219174208144796,Tennessee,Numbers may differ from published reports using final data. See Technical Notes.,**,1637
TN,2016,October,12 month-ending,Number of Drug Overdose Deaths,1589,100,0.187382005691905,Tennessee,Numbers may differ from published reports using final data. See Technical Notes.,**,1634
TN,2016,November,12 month-ending,Number of Drug Overdose Deaths,1629,100,0.19150613946153,Tennessee,Numbers may differ from published reports using final data. See Technical Notes.,**,1676
TN,2016,December,12 month-ending,Number of Drug Overdose Deaths,1643,100,0.148239308589489,Tennessee,Numbers may differ from published reports using final data. See Technical Notes.,**,1680
TN,2017,January,12 month-ending,Number of Drug Overdose Deaths,1643,100,0.147560381429665,Tennessee,Numbers may differ from published reports using final data. See Technical Notes.,**,1680
TN,2017,February,12 month-ending,Number of Drug Overdose Deaths,1652,100,0.148774349633626,Tennessee,Numbers may differ from published reports using final data. See Technical Notes.,**,1689
TN,2017,March,12 month-ending,Number of Drug Overdose Deaths,1691,100,0.148025178114408,Tennessee,Numbers may differ from published reports using final data. See Technical Notes.,**,1729
TN,2017,April,12 month-ending,Number of Drug Overdose Deaths,1724,100,0.147604530217544,Tennessee,Numbers may differ from published reports using final data. See Technical Notes.,**,1763
TN,2017,May,12 month-ending,Number of Drug Overdose Deaths,1737,100,0.161241421129517,Tennessee,Numbers may differ from published reports using final data. See Technical Notes.,**,1779
TN,2017,June,12 month-ending,Number of Drug Overdose Deaths,1758,100,0.168127446116532,Tennessee,Numbers may differ from published reports using final data. See Technical Notes.,**,1803
TN,2017,July,12 month-ending,Number of Drug Overdose Deaths,1745,100,0.175816930620991,Tennessee,Numbers may differ from published reports using final data. See Technical Notes.,**,1791
TN,2017,August,12 month-ending,Number of Drug Overdose Deaths,1736,100,0.195162177020341,Tennessee,Numbers may differ from published reports using final data. See Technical Notes.,**,1787
TN,2017,September,12 month-ending,Number of Drug Overdose Deaths,1764,100,0.218851304216991,Tennessee,Numbers may differ from published reports using final data. See Technical Notes.,**,1822
TN,2017,October,12 month-ending,Number of Drug Overdose Deaths,1768,100,0.247457070983266,Tennessee,Numbers may differ from published reports using final data. See Technical Notes.,**,1833
TN,2017,November,12 month-ending,Number of Drug Overdose Deaths,1760,100,0.252084809505641,Tennessee,Numbers may differ from published reports using final data. See Technical Notes.,**,1826
TN,2017,December,12 month-ending,Number of Drug Overdose Deaths,1783,100,0.252395038944826,Tennessee,Numbers may differ from published reports using final data. See Technical Notes.,**,1850
TN,2018,January,12 month-ending,Number of Drug Overdose Deaths,1762,100,0.273579465447182,Tennessee,Underreported due to incomplete data.,*,1822
TN,2018,February,12 month-ending,Number of Drug Overdose Deaths,1787,100,0.284637588197563,Tennessee,Underreported due to incomplete data.,*,1858
TN,2018,March,12 month-ending,Number of Drug Overdose Deaths,1781,100,0.303290568468517,Tennessee,Underreported due to incomplete data.,*,1862
TN,2018,April,12 month-ending,Number of Drug Overdose Deaths,1777,100,0.330329927085711,Tennessee,Underreported due to incomplete data.,*,1864
TN,2018,May,12 month-ending,Number of Drug Overdose Deaths,1786,100,0.349814370535176,Tennessee,Underreported due to incomplete data.,*,1879
TN,2018,June,12 month-ending,Number of Drug Overdose Deaths,1789,100,0.367917586460633,Tennessee,Underreported due to incomplete data.,*,1891
TN,2018,July,12 month-ending,Number of Drug Overdose Deaths,1799,100,0.408784866944533,Tennessee,Underreported due to incomplete data.,*,1915
TN,2018,August,12 month-ending,Number of Drug Overdose Deaths,1803,100,0.450384425759857,Tennessee,Underreported due to incomplete data.,*,1937
TN,2018,September,12 month-ending,Number of Drug Overdose Deaths,1787,100,0.511116449141912,Tennessee,Underreported due to incomplete data.,*,1932
TX,2015,January,12 month-ending,Number of Deaths,187532,100,0.183968602691807,Texas,Numbers may differ from published reports using final data. See Technical Notes.,**,
TX,2015,February,12 month-ending,Number of Deaths,188094,100,0.185013876040703,Texas,Numbers may differ from published reports using final data. See Technical Notes.,**,
TX,2015,March,12 month-ending,Number of Deaths,188941,100,0.181538152121562,Texas,Numbers may differ from published reports using final data. See Technical Notes.,**,
TX,2015,April,12 month-ending,Number of Deaths,189620,100,0.178251239320747,Texas,Numbers may differ from published reports using final data. See Technical Notes.,**,
TX,2015,May,12 month-ending,Number of Deaths,190366,100,0.177027410356891,Texas,Numbers may differ from published reports using final data. See Technical Notes.,**,
TX,2015,June,12 month-ending,Number of Deaths,190805,100,0.171903252011216,Texas,Numbers may differ from published reports using final data. See Technical Notes.,**,
TX,2015,July,12 month-ending,Number of Deaths,191726,100,0.173163785819346,Texas,Numbers may differ from published reports using final data. See Technical Notes.,**,
TX,2015,August,12 month-ending,Number of Deaths,192231,100,0.173749291217337,Texas,Numbers may differ from published reports using final data. See Technical Notes.,**,
TX,2015,September,12 month-ending,Number of Deaths,192514,100,0.17712997496286,Texas,Numbers may differ from published reports using final data. See Technical Notes.,**,
TX,2015,October,12 month-ending,Number of Deaths,192890,100,0.174192544973819,Texas,Numbers may differ from published reports using final data. See Technical Notes.,**,
TX,2015,November,12 month-ending,Number of Deaths,192655,100,0.171290649087748,Texas,Numbers may differ from published reports using final data. See Technical Notes.,**,
TX,2015,December,12 month-ending,Number of Deaths,192423,100,0.177733431034752,Texas,Numbers may differ from published reports using final data. See Technical Notes.,**,
TX,2016,January,12 month-ending,Number of Deaths,190544,100,0.167940213284071,Texas,Numbers may differ from published reports using final data. See Technical Notes.,**,
TX,2016,February,12 month-ending,Number of Deaths,191128,100,0.167950274161818,Texas,Numbers may differ from published reports using final data. See Technical Notes.,**,
TX,2016,March,12 month-ending,Number of Deaths,190919,100,0.165515218495802,Texas,Numbers may differ from published reports using final data. See Technical Notes.,**,
TX,2016,April,12 month-ending,Number of Deaths,191242,100,0.175170726095732,Texas,Numbers may differ from published reports using final data. See Technical Notes.,**,
TX,2016,May,12 month-ending,Number of Deaths,191348,100,0.177164119823568,Texas,Numbers may differ from published reports using final data. See Technical Notes.,**,
TX,2016,June,12 month-ending,Number of Deaths,191872,100,0.180849733155437,Texas,Numbers may differ from published reports using final data. See Technical Notes.,**,
TX,2016,July,12 month-ending,Number of Deaths,192225,100,0.173234490831057,Texas,Numbers may differ from published reports using final data. See Technical Notes.,**,
TX,2016,August,12 month-ending,Number of Deaths,192780,100,0.177923021060276,Texas,Numbers may differ from published reports using final data. See Technical Notes.,**,
TX,2016,September,12 month-ending,Number of Deaths,193407,100,0.177346218078973,Texas,Numbers may differ from published reports using final data. See Technical Notes.,**,
TX,2016,October,12 month-ending,Number of Deaths,193951,100,0.177879979994947,Texas,Numbers may differ from published reports using final data. See Technical Notes.,**,
TX,2016,November,12 month-ending,Number of Deaths,194403,100,0.173351234291652,Texas,Numbers may differ from published reports using final data. See Technical Notes.,**,
TX,2016,December,12 month-ending,Number of Deaths,194843,100,0.17347300133954,Texas,Numbers may differ from published reports using final data. See Technical Notes.,**,
TX,2017,January,12 month-ending,Number of Deaths,195740,100,0.167569224481455,Texas,Numbers may differ from published reports using final data. See Technical Notes.,**,
TX,2017,February,12 month-ending,Number of Deaths,195999,100,0.157653865580947,Texas,Numbers may differ from published reports using final data. See Technical Notes.,**,
TX,2017,March,12 month-ending,Number of Deaths,196668,100,0.156609107734863,Texas,Numbers may differ from published reports using final data. See Technical Notes.,**,
TX,2017,April,12 month-ending,Number of Deaths,196770,100,0.148396605173553,Texas,Numbers may differ from published reports using final data. See Technical Notes.,**,
TX,2017,May,12 month-ending,Number of Deaths,197098,100,0.141553947782321,Texas,Numbers may differ from published reports using final data. See Technical Notes.,**,
TX,2017,June,12 month-ending,Number of Deaths,197112,100,0.131397378140347,Texas,Numbers may differ from published reports using final data. See Technical Notes.,**,
TX,2017,July,12 month-ending,Number of Deaths,197084,100,0.129386454506708,Texas,Numbers may differ from published reports using final data. See Technical Notes.,**,
TX,2017,August,12 month-ending,Number of Deaths,197234,100,0.11864080229575,Texas,Numbers may differ from published reports using final data. See Technical Notes.,**,
TX,2017,September,12 month-ending,Number of Deaths,197641,100,0.109289064515966,Texas,Numbers may differ from published reports using final data. See Technical Notes.,**,
TX,2017,October,12 month-ending,Number of Deaths,198519,100,0.103264674917766,Texas,Numbers may differ from published reports using final data. See Technical Notes.,**,
TX,2017,November,12 month-ending,Number of Deaths,199279,100,0.091831050938634,Texas,Numbers may differ from published reports using final data. See Technical Notes.,**,
TX,2017,December,12 month-ending,Number of Deaths,200830,100,0.070706567743863,Texas,Numbers may differ from published reports using final data. See Technical Notes.,**,
TX,2018,January,12 month-ending,Number of Deaths,204495,100,0.080197559842539,Texas,Underreported due to incomplete data.,*,
TX,2018,February,12 month-ending,Number of Deaths,205169,100,0.095531001272122,Texas,Underreported due to incomplete data.,*,
TX,2018,March,12 month-ending,Number of Deaths,204989,100,0.114640297772076,Texas,Underreported due to incomplete data.,*,
TX,2018,April,12 month-ending,Number of Deaths,205199,100,0.134016247642532,Texas,Underreported due to incomplete data.,*,
TX,2018,May,12 month-ending,Number of Deaths,205149,100,0.15793398944182,Texas,Underreported due to incomplete data.,*,
TX,2018,June,12 month-ending,Number of Deaths,205395,100,0.187443706029845,Texas,Underreported due to incomplete data.,*,
TX,2018,July,12 month-ending,Number of Deaths,205662,100,0.211512092656884,Texas,Underreported due to incomplete data.,*,
TX,2018,August,12 month-ending,Number of Deaths,206000,100,0.244660194174757,Texas,Underreported due to incomplete data.,*,
TX,2018,September,12 month-ending,Number of Deaths,205896,100,0.307436764191631,Texas,Underreported due to incomplete data.,*,
TX,2015,January,12 month-ending,Number of Drug Overdose Deaths,2577,100,0.183968602691807,Texas,Numbers may differ from published reports using final data. See Technical Notes.,**,2648
TX,2015,February,12 month-ending,Number of Drug Overdose Deaths,2520,100,0.185013876040703,Texas,Numbers may differ from published reports using final data. See Technical Notes.,**,2590
TX,2015,March,12 month-ending,Number of Drug Overdose Deaths,2544,100,0.181538152121562,Texas,Numbers may differ from published reports using final data. See Technical Notes.,**,2613
TX,2015,April,12 month-ending,Number of Drug Overdose Deaths,2533,100,0.178251239320747,Texas,Numbers may differ from published reports using final data. See Technical Notes.,**,2601
TX,2015,May,12 month-ending,Number of Drug Overdose Deaths,2539,100,0.177027410356891,Texas,Numbers may differ from published reports using final data. See Technical Notes.,**,2607
TX,2015,June,12 month-ending,Number of Drug Overdose Deaths,2517,100,0.171903252011216,Texas,Numbers may differ from published reports using final data. See Technical Notes.,**,2582
TX,2015,July,12 month-ending,Number of Drug Overdose Deaths,2564,100,0.173163785819346,Texas,Numbers may differ from published reports using final data. See Technical Notes.,**,2631
TX,2015,August,12 month-ending,Number of Drug Overdose Deaths,2590,100,0.173749291217337,Texas,Numbers may differ from published reports using final data. See Technical Notes.,**,2658
TX,2015,September,12 month-ending,Number of Drug Overdose Deaths,2615,100,0.17712997496286,Texas,Numbers may differ from published reports using final data. See Technical Notes.,**,2685
TX,2015,October,12 month-ending,Number of Drug Overdose Deaths,2625,100,0.174192544973819,Texas,Numbers may differ from published reports using final data. See Technical Notes.,**,2694
TX,2015,November,12 month-ending,Number of Drug Overdose Deaths,2591,100,0.171290649087748,Texas,Numbers may differ from published reports using final data. See Technical Notes.,**,2658
TX,2015,December,12 month-ending,Number of Drug Overdose Deaths,2579,100,0.177733431034752,Texas,Numbers may differ from published reports using final data. See Technical Notes.,**,2648
TX,2016,January,12 month-ending,Number of Drug Overdose Deaths,2593,100,0.167940213284071,Texas,Numbers may differ from published reports using final data. See Technical Notes.,**,2659
TX,2016,February,12 month-ending,Number of Drug Overdose Deaths,2645,100,0.167950274161818,Texas,Numbers may differ from published reports using final data. See Technical Notes.,**,2712
TX,2016,March,12 month-ending,Number of Drug Overdose Deaths,2645,100,0.165515218495802,Texas,Numbers may differ from published reports using final data. See Technical Notes.,**,2711
TX,2016,April,12 month-ending,Number of Drug Overdose Deaths,2685,100,0.175170726095732,Texas,Numbers may differ from published reports using final data. See Technical Notes.,**,2756
TX,2016,May,12 month-ending,Number of Drug Overdose Deaths,2697,100,0.177164119823568,Texas,Numbers may differ from published reports using final data. See Technical Notes.,**,2769
TX,2016,June,12 month-ending,Number of Drug Overdose Deaths,2724,100,0.180849733155437,Texas,Numbers may differ from published reports using final data. See Technical Notes.,**,2798
TX,2016,July,12 month-ending,Number of Drug Overdose Deaths,2731,100,0.173234490831057,Texas,Numbers may differ from published reports using final data. See Technical Notes.,**,2802
TX,2016,August,12 month-ending,Number of Drug Overdose Deaths,2741,100,0.177923021060276,Texas,Numbers may differ from published reports using final data. See Technical Notes.,**,2814
TX,2016,September,12 month-ending,Number of Drug Overdose Deaths,2762,100,0.177346218078973,Texas,Numbers may differ from published reports using final data. See Technical Notes.,**,2836
TX,2016,October,12 month-ending,Number of Drug Overdose Deaths,2749,100,0.177879979994947,Texas,Numbers may differ from published reports using final data. See Technical Notes.,**,2823
TX,2016,November,12 month-ending,Number of Drug Overdose Deaths,2773,100,0.173351234291652,Texas,Numbers may differ from published reports using final data. See Technical Notes.,**,2845
TX,2016,December,12 month-ending,Number of Drug Overdose Deaths,2812,100,0.17347300133954,Texas,Numbers may differ from published reports using final data. See Technical Notes.,**,2885
TX,2017,January,12 month-ending,Number of Drug Overdose Deaths,2810,100,0.167569224481455,Texas,Numbers may differ from published reports using final data. See Technical Notes.,**,2881
TX,2017,February,12 month-ending,Number of Drug Overdose Deaths,2813,100,0.157653865580947,Texas,Numbers may differ from published reports using final data. See Technical Notes.,**,2880
TX,2017,March,12 month-ending,Number of Drug Overdose Deaths,2814,100,0.156609107734863,Texas,Numbers may differ from published reports using final data. See Technical Notes.,**,2881
